,Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint,2010 Population,Land-Sq-Mi,Density Per Sq Mile,contains_college
1625,2746,New Bedford,MA,41.659335999999996,-70.93347,-5,1,"41.659336,-70.93347",15342,2.116,7250.47259,False
1626,33771,Largo,FL,27.906088,-82.7553,-5,1,"27.906088,-82.7553",29839,5.88,5074.659864,False
1627,15208,Pittsburgh,PA,40.455168,-79.89709,-5,1,"40.455168,-79.89709",10406,1.609,6467.371038,False
1628,90029,Los Angeles,CA,34.090259,-118.29455,-8,1,"34.090259,-118.29455",38617,1.3619999999999999,28353.15712,True
1629,60624,Chicago,IL,41.879365,-87.72199,-6,1,"41.879365,-87.72199",38105,3.535,10779.34936,False
1630,10001,New York,NY,40.750741999999995,-73.99653,-5,1,"40.750742,-73.99653",21102,0.614,34368.078180000004,False
1631,8609,Trenton,NJ,40.224441,-74.7421,-5,1,"40.224441,-74.7421",13546,1.36,9960.294118000002,False
1632,89102,Las Vegas,NV,36.145303000000006,-115.18358,-8,1,"36.145303,-115.18358",35759,5.361000000000001,6670.210782,False
1633,2895,Woonsocket,RI,42.001731,-71.50721999999999,-5,1,"42.001731,-71.50722",41186,7.739,5321.876211,False
1634,93962,Spreckels,CA,36.624606,-121.64655,-8,1,"36.624606,-121.64655",673,0.122,5516.393443,False
1635,91607,Valley Village,CA,34.165706,-118.39986,-8,1,"34.165706,-118.39986",27927,2.44,11445.4918,False
1636,10503,Ardsley On Hudson,NY,41.024855,-73.87513,-5,1,"41.024855,-73.87513",108,0.015,7200.0,False
1637,11216,Brooklyn,NY,40.680398,-73.94824,-5,1,"40.680398,-73.94824",54316,0.935,58091.978610000006,True
1638,11369,East Elmhurst,NY,40.762854,-73.87051,-5,1,"40.762854,-73.87051",38615,1.077,35854.2247,False
1639,95816,Sacramento,CA,38.571661,-121.46826999999999,-8,1,"38.571661,-121.46827",15579,2.0469999999999997,7610.649731,False
1640,91345,Mission Hills,CA,34.264635,-118.45961000000001,-8,1,"34.264635,-118.45961",18496,3.241,5706.880592,False
1641,95053,Santa Clara,CA,37.189396,-121.705327,-8,1,"37.189396,-121.705327",2206,0.171,12900.5848,False
1642,60620,Chicago,IL,41.740483000000005,-87.65281999999999,-6,1,"41.740483,-87.65282",72216,7.085,10192.80169,False
1643,11201,Brooklyn,NY,40.695285999999996,-73.98907,-5,1,"40.695286,-73.98907",51128,1.4240000000000002,35904.494380000004,True
1644,60604,Chicago,IL,41.877589,-87.62818,-6,1,"41.877589,-87.62818",570,0.09300000000000001,6129.032258,True
1645,76039,Euless,TX,32.858727,-97.08453,-6,1,"32.858727,-97.08453",32925,6.507000000000001,5059.9354539999995,True
1646,60302,Oak Park,IL,41.893941,-87.78899,-6,1,"41.893941,-87.78899",32108,3.013,10656.48855,False
1647,90016,Los Angeles,CA,34.029711,-118.35255,-8,1,"34.029711,-118.35255",47596,3.627,13122.690929999999,False
1648,90044,Los Angeles,CA,33.953814,-118.29158000000001,-8,1,"33.953814,-118.29158",89779,5.1370000000000005,17476.93206,True
1649,91740,Glendora,CA,34.119245,-117.8548,-8,1,"34.119245,-117.8548",25356,4.978,5093.611892,False
1650,94608,Emeryville,CA,37.834724,-122.28316000000001,-8,1,"37.834724,-122.28316",28019,2.7319999999999998,10255.856520000001,False
1651,95202,Stockton,CA,37.958723,-121.28805,-8,1,"37.958723,-121.28805",6521,1.078,6049.165121,False
1652,92140,San Diego,CA,32.74344,-117.20041200000001,-8,1,"32.74344,-117.200412",3435,0.639,5375.586854,False
1653,53212,Milwaukee,WI,43.072062,-87.9103,-6,1,"43.072062,-87.9103",30416,4.053999999999999,7502.71337,True
1654,7011,Clifton,NJ,40.879699,-74.14263000000001,-5,1,"40.879699,-74.14263",39710,3.33,11924.92492,False
1655,55805,Duluth,MN,46.798339,-92.09568,-6,1,"46.798339,-92.09568",10194,1.411,7224.663359,False
1656,76014,Arlington,TX,32.694666,-97.08748,-6,1,"32.694666,-97.08748",34072,5.763,5912.1985079999995,False
1657,43206,Columbus,OH,39.944564,-82.98085,-5,1,"39.944564,-82.98085",21864,3.003,7280.719281000001,False
1658,91911,Chula Vista,CA,32.608799,-117.0607,-8,1,"32.608799,-117.0607",82999,11.713,7086.058226,False
1659,70003,Metairie,LA,29.997168,-90.2138,-6,1,"29.997168,-90.2138",40150,7.019,5720.188061,False
1660,11416,Ozone Park,NY,40.683301,-73.8503,-5,1,"40.683301,-73.8503",24861,0.6659999999999999,37328.82883,False
1661,16802,University Park,PA,40.806956,-77.86281,-5,1,"40.806956,-77.86281",12764,0.8340000000000001,15304.55635,False
1662,33068,Pompano Beach,FL,26.21606,-80.21776,-5,1,"26.21606,-80.21776",49824,5.954,8368.155862,False
1663,61606,Peoria,IL,40.699137,-89.60972,-6,1,"40.699137,-89.60972",8051,1.334,6035.232384,True
1664,7008,Carteret,NJ,40.582504,-74.22997,-5,1,"40.582504,-74.22997",22844,4.45,5133.4831460000005,False
1665,19083,Havertown,PA,39.978728000000004,-75.30861,-5,1,"39.978728,-75.30861",35878,5.557,6456.361346,False
1666,95010,Capitola,CA,36.9761,-121.95316000000001,-8,1,"36.9761,-121.95316",9137,1.3719999999999999,6659.620991,False
1667,90806,Long Beach,CA,33.801767,-118.1858,-8,1,"33.801767,-118.1858",42399,3.4419999999999997,12318.128990000001,True
1668,60652,Chicago,IL,41.7446,-87.71188000000001,-6,1,"41.7446,-87.71188",40959,5.015,8167.298106,False
1669,48204,Detroit,MI,42.365337,-83.14254,-5,1,"42.365337,-83.14254",27997,5.012,5585.993614999999,False
1670,48225,Harper Woods,MI,42.438186,-82.9283,-5,1,"42.438186,-82.9283",14554,2.647,5498.299962,False
1671,90403,Santa Monica,CA,34.032159,-118.49022,-8,1,"34.032159,-118.49022",24525,1.4280000000000002,17174.36975,False
1672,90404,Santa Monica,CA,34.026959000000005,-118.47431999999999,-8,1,"34.026959,-118.47432",21360,1.992,10722.89157,False
1673,60301,Oak Park,IL,41.887981,-87.79562,-6,1,"41.887981,-87.79562",2539,0.155,16380.64516,False
1674,19036,Glenolden,PA,39.902045,-75.29371,-5,1,"39.902045,-75.29371",12942,1.5290000000000001,8464.355787999999,False
1675,11413,Springfield Gardens,NY,40.670138,-73.75140999999999,-5,1,"40.670138,-73.75141",38912,3.1,12552.25806,False
1676,20783,Hyattsville,MD,38.98941,-76.97294000000001,-5,1,"38.98941,-76.97294",44487,5.629,7903.179961,False
1677,60634,Chicago,IL,41.944454,-87.79654000000001,-6,1,"41.944454,-87.79654",74298,7.1129999999999995,10445.3817,False
1678,48206,Detroit,MI,42.375787,-83.10849,-5,1,"42.375787,-83.10849",21954,3.1260000000000003,7023.03263,False
1679,7501,Paterson,NJ,40.912198,-74.16863000000001,-5,1,"40.912198,-74.16863",33543,1.8459999999999999,18170.639219999997,False
1680,92104,San Diego,CA,32.742892,-117.12773999999999,-8,1,"32.742892,-117.12774",44414,3.785,11734.214,False
1681,22311,Alexandria,VA,38.837312,-77.12064000000001,-5,1,"38.837312,-77.12064",17560,1.5390000000000001,11410.0065,False
1682,92662,Newport Beach,CA,33.606271,-117.89243,-7,1,"33.606271,-117.89243",2756,0.20800000000000002,13250.0,False
1683,95210,Stockton,CA,38.025086,-121.29722,-8,1,"38.025086,-121.29722",39009,6.621,5891.7082009999995,False
1684,18101,Allentown,PA,40.602847,-75.47022,-5,1,"40.602847,-75.47022",3897,0.349,11166.18911,True
1685,11370,East Elmhurst,NY,40.763015,-73.89052,-5,1,"40.763015,-73.89052",39688,1.4569999999999999,27239.53329,False
1686,11552,West Hempstead,NY,40.6949,-73.65394,-5,1,"40.6949,-73.65394",23616,3.415,6915.373353,False
1687,86011,Flagstaff,AZ,35.630842,-112.05242700000001,-7,0,"35.630842,-112.052427",6362,0.6779999999999999,9383.480826,False
1688,93101,Santa Barbara,CA,34.420163,-119.7065,-8,1,"34.420163,-119.7065",31683,3.43,9237.026239,True
1689,78207,San Antonio,TX,29.423932,-98.5235,-6,1,"29.423932,-98.5235",55514,7.278,7627.6449569999995,True
1690,70130,New Orleans,LA,29.938005,-90.07195,-6,1,"29.938005,-90.07195",14064,2.106,6678.062678,False
1691,54946,King,WI,44.336537,-89.14625799999999,-6,1,"44.336537,-89.146258",108,0.006999999999999999,15428.571430000002,False
1692,91205,Glendale,CA,34.138514,-118.243,-8,1,"34.138514,-118.243",37810,1.891,19994.71179,False
1693,98109,Seattle,WA,47.630648,-122.34675,-8,1,"47.630648,-122.34675",20715,1.999,10362.681340000001,False
1694,94618,Oakland,CA,37.843726000000004,-122.24368999999999,-8,1,"37.843726,-122.24369",16046,2.427,6611.454471,True
1695,7112,Newark,NJ,40.711651,-74.21303,-5,1,"40.711651,-74.21303",26417,1.821,14506.86436,False
1696,22201,Arlington,VA,38.885337,-77.09512,-5,1,"38.885337,-77.09512",33476,2.338,14318.2207,False
1697,21202,Baltimore,MD,39.296507,-76.60693,-5,1,"39.296507,-76.60693",22832,1.585,14405.04732,False
1698,95051,Santa Clara,CA,37.346241,-121.9846,-8,1,"37.346241,-121.9846",54327,6.656000000000001,8162.109375,True
1699,18068,Old Zionsville,PA,40.693376,-75.47115600000001,-5,1,"40.693376,-75.471156",42,0.004,10500.0,False
1700,48825,East Lansing,MI,42.723784,-84.464775,-5,1,"42.723784,-84.464775",12596,1.2409999999999999,10149.87913,False
1701,11357,Whitestone,NY,40.784453000000006,-73.80922,-5,1,"40.784453,-73.80922",39150,2.801,13977.15102,False
1702,53211,Milwaukee,WI,43.083012,-87.8859,-6,1,"43.083012,-87.8859",35406,3.918,9036.753445999999,True
1703,10028,New York,NY,40.776777,-73.9541,-5,1,"40.776777,-73.9541",45141,0.313,144220.4473,False
1704,14608,Rochester,NY,43.155568,-77.62401,-5,1,"43.155568,-77.62401",12268,1.749,7014.293881999999,False
1705,77027,Houston,TX,29.739029,-95.44364,-6,1,"29.739029,-95.44364",14331,2.862,5007.337525999999,False
1706,90249,Gardena,CA,33.899265,-118.319,-8,1,"33.899265,-118.319",26669,2.978,8955.339154000001,False
1707,8830,Iselin,NJ,40.571504,-74.3183,-5,1,"40.571504,-74.3183",18459,3.178,5808.370043999999,False
1708,98403,Tacoma,WA,47.263971000000005,-122.45879,-8,1,"47.263971,-122.45879",7713,1.097,7030.993619,False
1709,53216,Milwaukee,WI,43.086711,-87.9749,-6,1,"43.086711,-87.9749",32264,4.638,6956.446744,False
1710,7660,Ridgefield Park,NJ,40.856749,-74.02278000000001,-5,1,"40.856749,-74.02278",12729,1.704,7470.070423,False
1711,16546,Erie,PA,42.182748,-80.064915,-5,1,"42.182748,-80.064915",1154,0.055,20981.818180000002,True
1712,10454,Bronx,NY,40.805968,-73.91628,-5,1,"40.805968,-73.91628",37337,1.047,35660.936010000005,False
1713,40203,Louisville,KY,38.248106,-85.7665,-5,1,"38.248106,-85.7665",19694,2.9410000000000003,6696.361782,True
1714,91401,Van Nuys,CA,34.176505,-118.43308,-8,1,"34.176505,-118.43308",39285,3.4530000000000003,11377.06342,False
1715,90605,Whittier,CA,33.945413,-118.03362,-8,1,"33.945413,-118.03362",40331,5.652,7135.704176,False
1716,90712,Lakewood,CA,33.851965,-118.1468,-8,1,"33.851965,-118.1468",31499,4.29,7342.424242,False
1717,11435,Jamaica,NY,40.700068,-73.80986,-5,1,"40.700068,-73.80986",53687,1.515,35436.9637,False
1718,20032,Washington,DC,38.836145,-77.00058,-5,1,"38.836145,-77.00058",35653,5.255,6784.5861079999995,False
1719,2145,Somerville,MA,42.390846,-71.09225,-5,1,"42.390846,-71.09225",25439,1.396,18222.77937,False
1720,76133,Fort Worth,TX,32.655401,-97.37765,-6,1,"32.655401,-97.37765",48394,9.238,5238.579779,False
1721,77502,Pasadena,TX,29.680079,-95.19966,-6,1,"29.680079,-95.19966",37995,5.614,6767.901674,False
1722,8104,Camden,NJ,39.918663,-75.10976,-5,1,"39.918663,-75.10976",23851,3.0989999999999998,7696.353662,False
1723,11432,Jamaica,NY,40.714144,-73.79324,-5,1,"40.714144,-73.79324",60809,2.149,28296.41694,True
1724,90031,Los Angeles,CA,34.07871,-118.2161,-8,1,"34.07871,-118.2161",39316,3.4530000000000003,11386.04112,False
1725,91206,Glendale,CA,34.156674,-118.22936999999999,-8,1,"34.156674,-118.22937",33065,5.882000000000001,5621.387283,False
1726,92661,Newport Beach,CA,33.601822,-117.89966000000001,-8,1,"33.601822,-117.89966",3744,0.6509999999999999,5751.1520740000005,False
1727,60602,Chicago,IL,41.882937,-87.62874000000001,-6,1,"41.882937,-87.62874",1204,0.087,13839.08046,False
1728,90716,Hawaiian Gardens,CA,33.828565000000005,-118.07364,-8,1,"33.828565,-118.07364",14184,0.9309999999999999,15235.230930000002,False
1729,60068,Park Ridge,IL,42.011829999999996,-87.84158000000001,-6,1,"42.01183,-87.84158",37475,7.093999999999999,5282.633211,False
1730,75042,Garland,TX,32.915625,-96.67399,-6,1,"32.915625,-96.67399",37881,7.482,5062.951083,False
1731,58202,Grand Forks,ND,47.920679,-97.07228,-6,1,"47.920679,-97.07228",1839,0.165,11145.45455,False
1732,89123,Las Vegas,NV,36.026532,-115.14848,-8,1,"36.026532,-115.14848",56300,10.657,5282.91264,False
1733,45220,Cincinnati,OH,39.144259999999996,-84.51986,-5,1,"39.14426,-84.51986",15313,2.864,5346.717877,False
1734,33186,Miami,FL,25.662292,-80.40947,-5,1,"25.662292,-80.40947",67137,12.637,5312.732452,False
1735,94403,San Mateo,CA,37.539685999999996,-122.30266,-8,1,"37.539686,-122.30266",39642,5.631,7039.957379,False
1736,47901,Lafayette,IN,40.418585,-86.88975,-5,0,"40.418585,-86.88975",3518,0.593,5932.5463740000005,True
1737,19145,Philadelphia,PA,39.922261999999996,-75.18259,-5,1,"39.922262,-75.18259",47261,4.873,9698.542992,False
1738,94964,San Quentin,CA,37.943365,-122.49028999999999,-8,1,"37.943365,-122.49029",5094,0.39,13061.53846,False
1739,33154,Miami,FL,25.881391,-80.1276,-5,1,"25.881391,-80.1276",13971,1.7819999999999998,7840.0673400000005,False
1740,75208,Dallas,TX,32.751464,-96.83864,-6,1,"32.751464,-96.83864",30171,5.941,5078.437973,False
1741,14208,Buffalo,NY,42.914307,-78.85072,-5,1,"42.914307,-78.85072",11125,1.357,8198.231393,True
1742,40517,Lexington,KY,37.985128,-84.48874,-5,1,"37.985128,-84.48874",35227,6.175,5704.777328,False
1743,90201,Bell,CA,33.972814,-118.17385,-8,1,"33.972814,-118.17385",101279,5.937,17058.95233,False
1744,85003,Phoenix,AZ,33.451143,-112.07838000000001,-7,0,"33.451143,-112.07838",9369,1.851,5061.588331,False
1745,90710,Harbor City,CA,33.797317,-118.30065,-8,1,"33.797317,-118.30065",25457,2.359,10791.43705,False
1746,60617,Chicago,IL,41.719972999999996,-87.5557,-6,1,"41.719973,-87.5557",84155,13.870999999999999,6066.974263,True
1747,91103,Pasadena,CA,34.166706,-118.15899999999999,-8,1,"34.166706,-118.159",27480,5.365,5122.087605,False
1748,94704,Berkeley,CA,37.868575,-122.25855,-8,1,"37.868575,-122.25855",25592,1.069,23940.13096,False
1749,85008,Phoenix,AZ,33.466393,-112.0008,-7,0,"33.466393,-112.0008",56145,10.467,5364.0011460000005,False
1750,90014,Los Angeles,CA,34.042912,-118.25193,-8,1,"34.042912,-118.25193",7005,0.28300000000000003,24752.65018,True
1751,94109,San Francisco,CA,37.792778000000006,-122.42188,-8,1,"37.792778,-122.42188",55984,1.188,47124.57912,False
1752,79412,Lubbock,TX,33.549135,-101.85846,-6,1,"33.549135,-101.85846",15650,3.117,5020.853385,False
1753,63130,Saint Louis,MO,38.663951000000004,-90.32348,-6,1,"38.663951,-90.32348",30084,5.0360000000000005,5973.788721,True
1754,21251,Baltimore,MD,39.438964,-76.592139,-5,1,"39.438964,-76.592139",934,0.17800000000000002,5247.191011,False
1755,91324,Northridge,CA,34.240353000000006,-118.55038,-8,1,"34.240353,-118.55038",27669,4.391,6301.29811,False
1756,95122,San Jose,CA,37.329640999999995,-121.83358999999999,-8,1,"37.329641,-121.83359",56545,4.755,11891.69295,False
1757,30332,Atlanta,GA,33.776305,-84.397976,-5,1,"33.776305,-84.397976",2970,0.084,35357.14286,True
1758,19142,Philadelphia,PA,39.922612,-75.23453,-5,1,"39.922612,-75.23453",29595,1.686,17553.38078,False
1759,94085,Sunnyvale,CA,37.388940000000005,-122.01795600000001,-8,1,"37.38894,-122.017956",21247,3.491,6086.221713,False
1760,15219,Pittsburgh,PA,40.443819,-79.98066999999999,-5,1,"40.443819,-79.98067",16696,2.3169999999999997,7205.869659,False
1761,55102,Saint Paul,MN,44.935315,-93.12049,-6,1,"44.935315,-93.12049",18207,3.255,5593.548387,False
1762,92620,Irvine,CA,33.714889,-117.7633,-8,1,"33.714889,-117.7633",38486,7.077000000000001,5438.180020000001,True
1763,84094,Sandy,UT,40.569598,-111.86216999999999,-7,1,"40.569598,-111.86217",28069,5.106,5497.258128,True
1764,64110,Kansas City,MO,39.033505,-94.57285999999999,-6,1,"39.033505,-94.57286",15318,3.032,5052.110818,False
1765,92805,Anaheim,CA,33.835665000000006,-117.90807,-8,1,"33.835665,-117.90807",70401,6.303999999999999,11167.67132,False
1766,91766,Pomona,CA,34.045584000000005,-117.75305,-8,1,"34.045584,-117.75305",71599,10.167,7042.293695,False
1767,19050,Lansdowne,PA,39.939609000000004,-75.26453000000001,-5,1,"39.939609,-75.26453",28073,3.6839999999999997,7620.249729000001,False
1768,14614,Rochester,NY,43.155863000000004,-77.61519,-5,1,"43.155863,-77.61519",1224,0.243,5037.037037,False
1769,10024,New York,NY,40.786387,-73.97709,-5,1,"40.786387,-73.97709",59283,0.858,69094.40559,False
1770,45206,Cincinnati,OH,39.127527,-84.48832,-5,1,"39.127527,-84.48832",10745,2.015,5332.506203,False
1771,12206,Albany,NY,42.669645,-73.77719,-5,1,"42.669645,-73.77719",16395,2.129,7700.798497,True
1772,94404,San Mateo,CA,37.554334999999995,-122.27032,-8,1,"37.554335,-122.27032",33749,4.2989999999999995,7850.430333,False
1773,91210,Glendale,CA,33.786594,-118.29866200000001,-8,1,"33.786594,-118.298662",328,0.044000000000000004,7454.5454549999995,False
1774,44123,Euclid,OH,41.602498,-81.52356999999999,-5,1,"41.602498,-81.52357",17637,2.576,6846.661491,False
1775,33461,Lake Worth,FL,26.621145000000002,-80.08976,-5,1,"26.621145,-80.08976",40748,7.212000000000001,5650.0277320000005,False
1776,63105,Saint Louis,MO,38.645484,-90.32888,-6,1,"38.645484,-90.32888",17667,2.658,6646.7268619999995,True
1777,15226,Pittsburgh,PA,40.394002,-80.01655,-5,1,"40.394002,-80.01655",13974,2.5340000000000003,5514.601421,False
1778,1107,Springfield,MA,42.120193,-72.6061,-5,1,"42.120193,-72.6061",11611,1.507,7704.7113469999995,False
1779,89121,Las Vegas,NV,36.121972,-115.0903,-8,1,"36.121972,-115.0903",64096,9.218,6953.352137000001,False
1780,10458,Bronx,NY,40.864166,-73.88880999999999,-5,1,"40.864166,-73.88881",79492,1.0090000000000001,78782.95342,True
1781,11701,Amityville,NY,40.6851,-73.41317,-5,1,"40.6851,-73.41317",27109,4.779,5672.525633,False
1782,80205,Denver,CO,39.758986,-104.96678,-7,1,"39.758986,-104.96678",29221,4.5889999999999995,6367.618217,False
1783,91201,Glendale,CA,34.17013,-118.29158000000001,-8,1,"34.17013,-118.29158",22781,2.362,9644.792549,False
1784,93612,Clovis,CA,36.813456,-119.70826000000001,-8,1,"36.813456,-119.70826",35351,6.615,5344.0665149999995,False
1785,11234,Brooklyn,NY,40.618561,-73.9216,-5,1,"40.618561,-73.9216",87757,7.546,11629.605090000001,False
1786,11412,Saint Albans,NY,40.697188,-73.75948000000001,-5,1,"40.697188,-73.75948",34882,1.646,21191.98056,False
1787,19078,Ridley Park,PA,39.877262,-75.32271999999999,-5,1,"39.877262,-75.32272",11067,2.022,5473.293769,False
1788,60661,Chicago,IL,41.882082000000004,-87.64461,-6,1,"41.882082,-87.64461",7792,0.297,26235.69024,False
1789,19149,Philadelphia,PA,40.037711,-75.06658,-5,1,"40.037711,-75.06658",55006,2.4290000000000003,22645.53314,False
1790,90017,Los Angeles,CA,34.052561,-118.26433999999999,-8,1,"34.052561,-118.26434",23768,0.726,32738.29201,True
1791,6269,Storrs Mansfield,CT,41.80743,-72.25025,-5,1,"41.80743,-72.25025",9844,1.2790000000000001,7696.637998,False
1792,1854,Lowell,MA,42.649758,-71.33348000000001,-5,1,"42.649758,-71.33348",27606,3.9339999999999997,7017.2852060000005,True
1793,7208,Elizabeth,NJ,40.673102,-74.22834,-5,1,"40.673102,-74.22834",31219,1.758,17758.24801,False
1794,11694,Rockaway Park,NY,40.57649,-73.84721,-5,1,"40.57649,-73.84721",20408,1.3659999999999999,14939.97072,False
1795,91006,Arcadia,CA,34.134057,-118.02662,-8,1,"34.134057,-118.02662",31715,6.318,5019.784742,False
1796,94111,San Francisco,CA,37.798228,-122.40026999999999,-8,1,"37.798228,-122.40027",3713,0.344,10793.60465,False
1797,2474,Arlington,MA,42.419496,-71.15635,-5,1,"42.419496,-71.15635",26312,3.052,8621.231979,False
1798,91706,Baldwin Park,CA,34.087108,-117.96966,-8,1,"34.087108,-117.96966",76571,13.437999999999999,5698.094955,False
1799,11510,Baldwin,NY,40.654112,-73.6095,-5,1,"40.654112,-73.6095",33048,4.247,7781.492818000001,False
1800,40208,Louisville,KY,38.218764,-85.76241,-5,1,"38.218764,-85.76241",13227,2.461,5374.644453,False
1801,94702,Berkeley,CA,37.865026,-122.2859,-8,1,"37.865026,-122.2859",15979,1.274,12542.386190000001,False
1802,94115,San Francisco,CA,37.786128999999995,-122.43736000000001,-8,1,"37.786129,-122.43736",33021,1.1159999999999999,29588.70968,False
1803,20851,Rockville,MD,39.076608,-77.1232,-5,1,"39.076608,-77.1232",14191,2.373,5980.193847,False
1804,6902,Stamford,CT,41.047996000000005,-73.53688000000001,-5,1,"41.047996,-73.53688",63406,10.177,6230.323278,False
1805,8106,Audubon,NJ,39.892213,-75.07212,-5,1,"39.892213,-75.07212",9874,1.643,6009.738284,False
1806,43210,Columbus,OH,40.003681,-83.02148000000001,-5,1,"40.003681,-83.02148",9432,1.546,6100.905563,False
1807,55404,Minneapolis,MN,44.963365,-93.26179,-6,1,"44.963365,-93.26179",27121,1.767,15348.613469999998,True
